11632 M 2 0 11 22 1995 0.4794520548
11634 F 2 0 11 22 1995 0.4054794521
11636 M 3 R 11 20 1995 0.3917808219
11638 F 1 0 11 22 1995 0.104109589
11640 F 4 2 11 22 1999 2.8547945205
11652 F 0 L 11 22 1999 5.1506849315
11654 M 2 0 11 15 1994 0.0876712329
11670 M 99 R 11 22 1999 0.597260274
11672 M 99 0 11 23 1999 0.4219178082
11674 F 99 0 11 22 1999 0.2575342466
11678 M 2 0 11 20 1995 0.5506849315
11680 F 2 R 8 29 1996 1.2575342466
11682 M 4 0 11 20 1995 0.2630136986
11684 F 10 0 6 3 1997 1.6876712329
11686 M 2 0 3 28 1998 1.8739726027
11696 F 4 0 10 11 1998 2.2273972603
11705 M 2 0 11 22 1995 0.5452054795
11709 M 2 R 11 25 1996 1.5068493151
11711 F 6 L 11 23 1999 3.4821917808
11715 M 3 0 11 25 1996 0.0876712329
11722 M 2 0 11 24 1997 0.3753424658
11780 M 1 L 11 25 1996 0.597260274
11790 M 2 0 4 28 1997 1.0109589041
11793 F 4 2 11 23 1998 0.6931506849
11795 F 1 0 11 25 1996 0.504109589
11799 F 3 0 11 23 1998 2.4054794521
11805 M 13 2 11 25 1998 5.5095890411
11809 M 1 2 6 13 1994 0.8438356164
11819 M 0 0 8 26 1994 0.901369863
11821 M 2 0 5 16 1994 0.5671232877
11823 M 3 0 10 9 1995 1.4191780822
11842 M 99 0 6 2 1999 0.0821917808
11848 F 99 0 6 10 1999 0.0328767123
11876 M 5 0 8 8 1996 0.2273972603
11879 M 2 2 7 13 1997 1.0109589041
11881 M 2 0 11 25 1996 0.1753424658
11883 M 1 R 5 8 1999 2.5616438356
11887 M 1 0 12 7 1998 2.1369863014
11889 M 2 0 11 27 1996 0.1068493151
11891 F 1 R 3 22 1999 2.4054794521
11893 M 2 0 11 25 1997 0.5753424658
11895 M 5 L 11 23 1998 1.5616438356
11897 M 3 2 11 24 1997 0.5534246575
11899 F 3 0 5 11 1997 0.0136986301
11951 F 4 0 11 22 1994 1.2904109589
11954 M 2 2 11 22 1993 1.0794520548
11960 M 5 0 12 8 1993 0.6082191781
11970 M 7 0 11 20 1995 0.6164383562
11972 F 3 0 11 24 1997 2.5808219178
11974 F 6 0 11 25 1996 1.5808219178
11983 M 1 0 8 24 1997 0.9150684932
11989 M 1 0 11 23 1997 0.4684931507
11995 M 3 0 11 24 1998 0.4219178082
11999 M 99 L 5 7 1999 0.002739726
12532 F 3 L 11 24 1998 5.6493150685
12549 M 6 2 2 19 1999 1.2136986301
12556 M 99 2 9 17 1999 1.5315068493
12930 M 4 0 11 21 1994 2.1397260274
13032 M 1 R 11 25 1997 0.1315068493
13539 M 2 0 11 21 1994 1.101369863
13876 M 2 0 11 23 1993 1.4356164384
13878 M 2 0 6 6 1993 0.9452054795
13880 M 2 0 11 24 1993 1.4082191781
13884 F 3 0 5 5 1993 0.8465753425
13888 M 9 0 11 23 1992 0.3123287671
13892 M 2 0 6 22 1994 1.7698630137
13897 F 8 0 9 18 1995 2.9753424658
13903 F 5 L 11 24 1997 5.1506849315
13905 M 2 2 5 8 1996 3.602739726
13909 F 12 2 11 23 1998 6.1452054795
13915 M 3 0 11 25 1992 0.1369863014
13917 M 2 0 11 21 1994 0.2410958904
13919 F 7 0 10 10 1992 0.0054794521
13923 F 7 0 5 28 1993 0.6246575342
13929 F 2 0 8 12 1993 0.8246575342
13933 M 15 R 3 30 1997 4.4356164384
13976 M 6 R 10 20 1993 0.5479452055
13988 M 1 0 11 22 1993 0.5424657534
13998 M 3 0 11 21 1994 1.4684931507
14001 M 1 0 6 25 1994 0.0465753425
14003 M 3 0 7 31 1995 1.1397260274
14007 M 2 R 6 11 1995 0.9890410959
14009 M 3 0 11 20 1995 1.4136986301
14012 M 1 0 11 21 1994 0.402739726
14016 M 12 0 5 19 1995 0.8794520548
14019 M 1 0 7 10 1994 0.0109589041
14021 M 1 0 8 6 1994 0.0301369863
14031 F 4 0 11 21 1995 1.2547945205
14033 F 2 L 11 22 1999 5.2602739726
14043 M 6 L 8 12 1995 0.9397260274
14051 F 3 0 11 25 1996 2.4602739726
14062 M 3 0 11 22 1994 0.298630137
14064 F 10 0 11 24 1998 4.2931506849
14066 F 3 0 5 20 1995 0.7753424658
14068 M 0 0 11 22 1994 0.0931506849
14083 M 2 R 11 21 1994 0.1671232877
14087 M 2 0 8 12 1995 0.8520547945
14089 M 4 L 11 25 1996 2.1397260274
14096 M 3 R 11 20 1995 1.1178082192
14100 M 4 0 10 17 1994 0.0191780822
14103 M 2 0 8 1 1995 0.8054794521
14105 M 0 0 10 16 1994 0.0136986301
14109 F 1 0 11 21 1994 0.1068493151
14113 M 2 0 10 15 1994 0.002739726
14117 F 1 0 11 22 1994 0.104109589
14128 M 99 0 11 24 1999 2.4465753425
14140 M 3 0 11 23 1998 1.3452054795
14144 M 4 0 8 4 1997 0.0136986301
14146 F 3 0 11 25 1997 0.3178082192
14153 M 2 0 6 27 1998 0.9698630137
14180 M 2 0 11 24 1998 0.4630136986
14186 F 1 0 11 22 1999 0.4191780822
14253 M 2 0 11 24 1997 1.1506849315
14255 M 1 0 11 25 1996 0.1479452055
14257 M 2 0 11 25 1997 1.1479452055
14259 M 1 0 11 25 1996 0.1232876712
14261 M 3 0 11 24 1997 0.7534246575
14272 F 11 0 11 24 1997 0.6794520548
14507 F 99 0 7 10 1996 1.298630137
14539 F 3 0 11 24 1997 2.1260273973
14541 M 1 0 11 25 1996 1.1205479452
14549 F 3 0 11 23 1998 2.6493150685
14559 F 4 0 11 25 1997 0.6575342466
14573 M 13 0 11 24 1997 0.1479452055
14583 F 1 0 11 24 1998 0.7150684932
14607 M 10 R 11 27 1996 0.6849315068
14633 M 1 0 11 25 1996 0.1835616438
14635 M 2 0 11 25 1996 0.1835616438
14641 M 1 0 11 25 1996 0.1780821918
14976 M 2 0 9 22 1997 0.9835616438
15307 F 0 0 11 22 1999 3.2136986301
15311 M 2 R 8 7 1997 0.1397260274
15313 M 3 0 11 23 1998 1.4082191781
15315 M 1 L 12 1 1997 0.298630137
15317 M 7 0 11 24 1997 0.1616438356
15319 M 99 0 11 22 1999 0.3945205479
15324 M 1 0 5 8 1998 0.6164383562
15326 F 14 R 7 17 1999 2.1506849315
15328 F 2 0 12 1 1997 0.5095890411
15332 M 3 0 11 25 1997 0.4712328767
15336 F 8 0 7 26 1997 0.1315068493
15353 F 1 0 11 25 1996 0.1178082192
15355 F 2 0 3 8 1999 2.3726027397
15357 M 5 R 11 24 1997 0.7808219178
15367 M 4 0 11 24 1997 0.6876712329
15371 M 3 2 11 24 1997 0.5205479452
15389 M 1 0 11 23 1998 0.6
15408 F 1 0 11 24 1998 0.1205479452
15410 F 1 0 11 23 1998 0.6
15426 F 1 0 11 26 1997 0.6054794521
15428 M 1 0 11 24 1997 0.6
15430 M 2 0 11 25 1998 1.602739726
15434 M 1 L 11 23 1999 2.5945205479
15436 F 1 0 11 24 1997 0.5863013699
15438 M 12 L 8 2 1998 1.2712328767
15446 F 2 0 7 15 1997 0.002739726
15448 F 10 0 11 25 1998 1.3479452055
15451 F 99 L 11 22 1999 1.3123287671
15459 F 3 R 11 25 1998 1.1205479452
15461 F 6 0 3 16 1998 0.2383561644
15480 M 1 0 7 4 1999 1.1178082192
15486 F 4 0 3 21 1999 0.7671232877
15817 M 2 R 11 25 1996 0.5178082192
15857 M 2 L 11 25 1996 0.5506849315
15861 M 99 L 8 28 1997 0.1808219178
15863 M 2 2 6 11 1998 0.0876712329
15876 F 7 0 11 20 1995 1.3808219178
15951 M 1 0 11 23 1998 0.4219178082
17125 F 4 0 11 24 1998 0.7178082192
17430 M 1 0 1 4 1998 0.3589041096
17432 M 3 0 11 25 1997 0.2410958904
17448 M 1 0 11 24 1997 0.1945205479
17501 M 1 0 11 23 1998 0.4465753425
17549 M 99 0 10 2 1999 0.2136986301
18078 F 8 0 11 22 1999 1.5095890411
18301 M 6 L 11 23 1998 1.295890411
18303 F 4 0 11 24 1997 0.2054794521
18307 M 3 R 11 23 1999 1.6438356164
18311 M 1 2 4 5 1999 0.7315068493
18317 M 1 0 5 24 1999 0.597260274
18332 M 1 0 6 9 1999 0.1342465753
18348 M 3 0 11 25 1998 0.6356164384
18453 M 99 R 11 22 1999 0.602739726
18455 F 99 R 11 23 1999 0.5424657534
18461 F 99 0 11 22 1999 0.3890410959
18478 M 1 R 9 4 1999 0.3835616438
18480 M 99 L 11 23 1999 0.2547945205
18484 F 1 2 11 22 1999 0.5863013699
18488 M 99 R 11 22 1999 0.5808219178
18490 M 1 2 11 22 1999 0.5780821918
18494 M 99 2 11 22 1999 0.4109589041
18496 M 99 R 11 22 1999 0.2328767123
18938 F 1 0 11 23 1998 0.6547945205
18940 F 6 R 3 27 1999 0.9945205479
18942 M 1 0 11 23 1998 0.6547945205
1903 M 1 0 11 21 1988 0.5808219178
1904 M 3 0 5 26 1989 1.0438356164
1906 F 4 0 6 2 1989 1.0219178082
1909 F 6 0 11 22 1989 1.4931506849
1912 M 11 2 11 23 1993 5.4794520548
1918 F 3 0 11 20 1989 0.6465753425
1919 F 99 2 3 20 1999 7.0684931507
1923 M 2 0 11 19 1990 1.495890411
1925 F 7 0 11 23 1993 4.5095890411
1930 F 99 L 3 28 1999 9.8356164384
1933 M 1 0 11 22 1989 0.2164383562
1935 F 99 0 3 20 1999 2.0136986301
1938 F 9 L 11 22 1994 4.6602739726
1943 F 4 0 11 23 1992 2.501369863
1944 F 2 2 5 15 1999 8.9780821918
1945 F 3 0 6 15 1990 0.0520547945
1946 M 3 0 11 19 1990 0.4712328767
1948 M 10 L 10 22 1991 1.2328767123
1955 M 6 0 11 25 1991 0.6191780822
1956 M 99 2 11 22 1999 8.5835616438
1957 F 2 R 11 23 1992 1.5780821918
1958 M 1 0 6 27 1993 2.0246575342
1961 M 99 L 6 19 1992 0.6630136986
1963 F 5 0 11 23 1992 0.6821917808
1965 M 99 L 11 30 1992 0.6
1968 M 1 L 11 23 1992 0.4410958904
1973 M 1 0 5 12 1995 2.1397260274
1974 F 2 R 11 22 1994 1.5068493151
1975 F 6 0 11 22 1993 0.5068493151
1976 F 5 R 3 16 1997 3.8109589041
1977 F 3 R 11 20 1995 2.4849315068
1978 M 3 R 11 21 1995 2.4849315068
1979 M 2 0 11 23 1994 1.4493150685
1980 F 0 0 5 28 1994 0.0356164384
1985 F 4 0 11 25 1996 1.6
1986 F 3 0 7 26 1996 1.2630136986
1990 F 99 0 4 19 1997 1.9917808219
1992 M 4 L 11 26 1997 2.3479452055
1994 F 5 0 3 29 1997 1.4465753425
1995 F 4 0 11 25 1997 2.0904109589
1996 F 1 0 11 25 1996 0.7808219178
1997 M 1 0 11 25 1996 0.7808219178
1998 M 1 0 4 22 1996 0.1863013699
1999 F 99 0 4 26 1996 0.197260274
2014 F 6 R 11 19 1990 11.408219178
2016 F 10 0 2 4 1986 0.8712328767
2024 M 4 R 12 17 1979 0.3205479452
2047 M 2 2 10 2 1981 2.0383561644
2055 F 3 R 12 17 1979 0.2383561644
2061 F 10 2 11 23 1981 2.104109589
2113 M 15 L 11 24 1986 6.101369863
2118 M 4 0 11 23 1981 1.2246575342
2120 F 6 0 8 4 1989 7.3671232877
2134 M 3 0 8 24 1980 0.0575342466
2140 M 4 0 8 11 1982 2.098630137
2144 M 4 0 8 19 1982 0.2410958904
2174 F 1 0 10 21 1983 3.1643835616
2215 M 2 L 9 19 1980 0.402739726
2223 F 9 R 11 20 1989 9.3095890411
2257 M 2 0 12 17 1979 0.5287671233
2260 M 6 2 11 22 1982 3.4465753425
2262 M 3 0 11 24 1980 1.4465753425
2264 M 6 R 11 19 1984 5.4273972603
2271 M 9 L 9 1 1983 2.9260273973
2273 M 2 0 8 22 1979 0.1178082192
2351 M 1 0 11 24 1980 0.3506849315
2409 M 2 0 12 17 1979 0.2438356164
2413 F 11 2 11 25 1986 5.4684931507
2456 F 13 L 11 21 1988 7.4438356164
2559 M 1 0 5 31 1981 0.0739726027
2561 F 25 L 11 25 1997 15.704109589
2575 F 5 0 3 31 1982 0.2493150685
2615 F 11 0 3 22 1980 1.0109589041
2674 M 8 2 8 2 1985 3.9178082192
2706 M 1 0 12 17 1979 0.2767123288
2710 M 7 L 11 23 1981 1.304109589
2715 M 7 2 11 20 1984 4.1424657534
2738 F 7 0 10 1 1980 0.202739726
2747 M 12 2 8 7 1984 3.9780821918
3038 F 99 0 3 13 1999 2
3079 M 9 0 11 21 1983 2.1589041096
3242 F 4 R 11 25 1997 1.5424657534
3407 F 3 0 3 8 1984 1.4904109589
3409 F 3 0 5 14 1982 0.9726027397
3411 F 9 2 11 23 1987 6.495890411
3413 F 3 0 11 23 1981 0.4821917808
3417 F 6 2 11 20 1984 3.4547945205
3419 F 11 0 5 14 1982 0.1205479452
3426 M 5 R 11 20 1984 3.4493150685
3433 M 1 0 6 18 1982 1.0575342466
3435 F 12 L 11 23 1987 6.4849315068
3437 M 2 R 11 22 1982 1.4794520548
3439 F 12 L 11 24 1986 5.4739726027
3441 F 5 R 11 19 1984 3.4438356164
3443 M 2 0 5 21 1982 0.9369863014
3445 M 5 0 11 21 1983 2.4410958904
3449 M 2 0 5 13 1982 0.8821917808
3453 M 0 0 8 23 1981 0.1123287671
3455 F 1 L 11 23 1981 0.3616438356
3460 F 3 0 5 2 1982 0.3452054795
3485 M 3 R 4 18 1983 0.8191780822
3486 F 5 0 3 17 1985 0.4657534247
3488 F 10 0 3 22 1983 0.8493150685
3494 F 7 L 11 24 1987 4.4575342466
3498 M 0 0 12 4 1982 0.5342465753
3501 M 6 0 3 9 1985 4.5506849315
3505 F 0 0 8 25 1982 2.0082191781
3509 M 6 0 9 24 1980 0.0794520548
3513 M 0 0 11 21 1981 1.2328767123
3515 M 2 0 5 4 1982 1.6630136986
3517 F 0 0 10 20 1982 2.1397260274
3519 F 10 0 1 1 1984 3.3287671233
3523 F 0 0 1 7 1984 3.3342465753
3525 F 3 0 12 8 1981 1.2438356164
3527 F 0 0 11 24 1980 0.2054794521
3529 F 6 0 5 24 1982 1.6821917808
3531 F 10 L 11 23 1988 8.1890410959
3533 F 6 0 3 25 1982 1.495890411
3535 M 1 0 6 27 1981 0.7424657534
3537 M 1 0 5 3 1981 0.5917808219
3541 M 2 0 11 24 1980 0.1397260274
3545 F 3 0 7 12 1984 3.7616438356
3547 F 6 0 11 23 1981 1.1232876712
3551 M 3 0 11 24 1980 0.1123287671
3555 M 3 0 5 26 1982 1.5945205479
3557 F 3 0 9 20 1981 0.9068493151
3561 M 3 0 5 30 1982 1.5890410959
3565 M 2 L 10 22 1981 0.9589041096
3567 M 3 0 11 23 1981 1.0684931507
3569 M 2 0 11 24 1980 0.0657534247
3572 M 2 0 11 24 1980 0.0547945205
3574 M 1 0 5 16 1981 0.5260273973
3576 M 2 0 11 23 1981 1.0465753425
3578 M 2 0 11 22 1982 2.0438356164
3582 M 1 0 5 15 1982 1.5150684932
3584 M 1 0 11 24 1980 0.0328767123
3588 F 2 R 10 8 1984 3.6301369863
3592 F 1 R 10 15 1982 1.3863013699
3594 F 10 0 11 19 1990 9.6821917808
36 M 10 L 11 25 1985 5.2109589041
3609 F 7 L 11 22 1988 7.1123287671
3615 M 1 0 11 22 1982 0.7068493151
3629 M 0 0 6 6 1982 0.7616438356
3637 F 0 0 10 24 1982 1.202739726
3639 M 1 0 11 22 1982 1.298630137
3641 F 2 0 11 21 1983 2.295890411
3643 F 1 0 11 22 1982 0.5506849315
3651 M 0 0 5 29 1983 1.0082191781
3653 M 0 L 12 11 1982 0.7315068493
3655 M 0 0 10 23 1982 0.597260274
3657 F 0 0 7 18 1982 0.3315068493
3659 F 1 R 10 8 1983 1.3863013699
3663 F 0 0 10 11 1982 0.3863013699
3669 M 0 0 7 17 1982 0.3369863014
3677 F 1 0 11 23 1981 0.6410958904
3679 M 2 0 4 23 1982 1.0547945205
3681 M 99 R 4 23 1983 2.0547945205
3683 M 2 0 11 23 1981 0.6356164384
3688 F 3 0 11 22 1982 1.5808219178
3692 F 1 0 11 23 1981 0.5726027397
3697 M 3 0 6 19 1982 1.1260273973
3699 F 7 0 11 20 1989 8.5534246575
3701 F 1 0 11 24 1980 0.2904109589
3703 M 0 0 12 15 1981 1.298630137
3705 M 3 0 6 3 1983 2.7643835616
3709 M 1 0 3 10 1981 0.4493150685
3725 F 4 0 1 1 1984 3.1671232877
3726 M 4 0 11 21 1980 0.1068493151
3740 M 10 2 11 19 1984 3.597260274
3744 M 4 0 10 15 1981 0.0520547945
3746 M 5 2 11 25 1985 5.3808219178
3791 F 7 0 10 3 1982 2.197260274
3795 F 12 0 11 23 1982 1.6876712329
3807 M 1 0 11 23 1981 0.2931506849
3817 M 9 L 11 24 1986 5.6109589041
3830 M 0 L 11 24 1986 5.6849315068
3832 F 1 0 10 9 1981 0.5561643836
3836 M 2 0 11 22 1982 0.2849315068
3844 M 4 L 4 27 1984 3.4739726027
3846 F 1 0 11 23 1981 1.0602739726
3865 M 1 0 4 25 1981 0.7260273973
3867 F 2 R 11 21 1983 3.2904109589
3890 F 5 2 3 25 1985 4.895890411
3898 M 4 0 5 6 1982 1.0493150685
3906 F 6 L 11 26 1985 4.6931506849
3909 F 2 0 5 23 1982 1.8684931507
3911 F 0 0 11 19 1984 3.6821917808
3918 M 1 0 8 22 1980 0.0246575342
3923 F 7 0 10 1 1982 0.3671232877
3936 F 6 0 11 21 1983 3.3698630137
3938 M 1 0 12 13 1980 0.4246575342
3940 F 2 0 11 24 1980 0.3671232877
3944 M 2 0 11 24 1980 0.3534246575
3947 M 2 0 5 9 1981 0.0410958904
3949 F 6 0 11 19 1984 4.197260274
4000 F 0 0 11 19 1984 3.3917808219
4002 M 1 0 11 22 1982 1.397260274
4004 F 3 0 1 1 1984 2.5068493151
4010 M 4 0 9 20 1983 1.0849315068
4012 M 3 0 6 23 1982 0.8438356164
4014 M 3 0 11 23 1982 0.4739726027
4016 M 2 0 11 23 1981 0.3506849315
4018 F 14 2 11 19 1990 9.2904109589
4020 F 3 0 11 21 1983 2.2821917808
4023 M 0 0 10 17 1981 0.1616438356
4025 F 10 0 11 25 1985 4.2657534247
4027 M 6 0 11 21 1983 2.2493150685
4029 M 0 0 10 21 1981 0.1561643836
4031 M 4 0 11 19 1984 3.2328767123
4034 M 2 0 5 12 1982 0.6904109589
4036 M 8 0 11 21 1983 2.2054794521
4038 F 7 0 11 23 1987 6.2054794521
4048 M 1 0 6 9 1982 0.7369863014
4050 F 6 0 3 24 1985 3.5232876712
4052 M 3 0 4 20 1982 0.5917808219
4057 F 6 0 11 21 1983 2.1534246575
4059 M 4 R 12 2 1983 2.1835616438
4063 F 5 0 12 5 1982 1.1671232877
4065 M 1 0 11 23 1981 0.1150684932
4067 F 1 0 10 18 1982 1.0136986301
4071 M 1 0 11 23 1981 0.104109589
4074 F 12 0 11 25 1986 4.9808219178
4078 M 0 0 10 29 1987 5.8356164384
4082 M 2 0 11 30 1984 2.7315068493
4113 M 3 R 11 26 1991 6.5397260274
4128 M 2 0 11 22 1994 0.597260274
4169 F 12 0 11 25 1996 4.2136986301
4171 M 2 0 11 23 1992 0.1452054795
4184 M 6 0 11 27 1996 0.6082191781
4197 M 3 0 11 20 1995 0.4931506849
4276 M 1 2 11 23 1992 0.2684931507
4296 M 3 0 11 24 1997 0.5452054795
4312 M 4 2 8 31 1986 3.0904109589
4702 M 7 2 11 24 1986 5.2657534247
4743 M 6 R 8 24 1986 4.0273972603
4746 M 6 2 8 15 1986 3.9369863014
4756 M 8 L 11 25 1991 1.3506849315
4801 M 3 0 11 23 1981 0.4219178082
4803 F 8 0 11 19 1984 3.4082191781
4805 M 1 0 11 23 1981 0.3890410959
4807 F 5 0 11 19 1984 3.3369863014
4809 F 0 0 11 21 1983 2.3397260274
4811 F 1 0 11 23 1982 1.3452054795
4815 M 0 0 11 21 1983 2.3123287671
4817 F 5 0 11 22 1982 1.3150684932
4819 M 7 0 11 22 1982 1.3068493151
4821 M 5 0 11 23 1981 0.304109589
4823 M 2 0 11 23 1981 0.2931506849
4825 F 4 0 11 19 1984 3.2821917808
4827 F 5 0 11 21 1983 2.2821917808
4829 F 7 0 11 20 1989 8.2794520548
4838 M 1 0 11 23 1981 0.2301369863
4845 M 4 0 10 10 1981 0.104109589
4849 M 99 0 5 29 1982 0.7342465753
4851 M 1 0 11 23 1981 0.2191780822
4859 F 6 R 11 24 1986 5.2082191781
4863 F 5 0 11 25 1985 4.2054794521
4865 F 6 L 11 24 1986 5.2
4867 M 4 0 11 23 1981 0.1917808219
4869 M 1 0 11 23 1981 0.1890410959
